Categoría,Texto
Necesidad,"Si los pueblos tuviesen que comer en hojas de plátano, lo harían. Si tuviesen que hacer sus necesidades en cuclillas, también. Si tuviese que beber de la mano, sin problemas. El pueblo no es la causa del desorden, el pueblo es masa para levadura, un perfecto rebaño. Pobre el que se ofenda, porque más perdido no puede estar. Se cree libre, porque está perdido. Se cree independiente, porque decide seguir a un lobo, según dice"
Hablar,"Si la gente conociera a Dios rehusarían a hablar. Dios existe, Dios es. Si se es consciente que Dios es, ¿para qué actuar? ¿Para qué desear? ¿Para qué quejarse? ¿Para qué hablar? Entiéndase que si Dios es Divino, y todo lo que existe es suyo, no hay razón para cuestionarle, si Dios nos conoce mejor que nosotros mismos. Si Dios conoce todo mejor y es consciente de todo en cada instante, y nada se le escapa de la mente, no hay razón para cuestionarle, ni desconfiar de su voluntad. Pobre pobre el que no conozca a Dios, porque quien diga incluso creer en algo superior pero no entienda esto, simplemente no cree en nada, ni nada entiende"
Gente,"Si la gente conociera a Dios rehusarían a hablar. Dios existe, Dios es. Si se es consciente que Dios es, ¿para qué actuar? ¿Para qué desear? ¿Para qué quejarse? ¿Para qué hablar? Entiéndase que si Dios es Divino, y todo lo que existe es suyo, no hay razón para cuestionarle, si Dios nos conoce mejor que nosotros mismos. Si Dios conoce todo mejor y es consciente de todo en cada instante, y nada se le escapa de la mente, no hay razón para cuestionarle, ni desconfiar de su voluntad. Pobre pobre el que no conozca a Dios, porque quien diga incluso creer en algo superior pero no entienda esto, simplemente no cree en nada, ni nada entiende"
Dios,"Si la gente conociera a Dios rehusarían a hablar. Dios existe, Dios es. Si se es consciente que Dios es, ¿para qué actuar? ¿Para qué desear? ¿Para qué quejarse? ¿Para qué hablar? Entiéndase que si Dios es Divino, y todo lo que existe es suyo, no hay razón para cuestionarle, si Dios nos conoce mejor que nosotros mismos. Si Dios conoce todo mejor y es consciente de todo en cada instante, y nada se le escapa de la mente, no hay razón para cuestionarle, ni desconfiar de su voluntad. Pobre pobre el que no conozca a Dios, porque quien diga incluso creer en algo superior pero no entienda esto, simplemente no cree en nada, ni nada entiende"
Pobreza,"Si la gente conociera a Dios rehusarían a hablar. Dios existe, Dios es. Si se es consciente que Dios es, ¿para qué actuar? ¿Para qué desear? ¿Para qué quejarse? ¿Para qué hablar? Entiéndase que si Dios es Divino, y todo lo que existe es suyo, no hay razón para cuestionarle, si Dios nos conoce mejor que nosotros mismos. Si Dios conoce todo mejor y es consciente de todo en cada instante, y nada se le escapa de la mente, no hay razón para cuestionarle, ni desconfiar de su voluntad. Pobre pobre el que no conozca a Dios, porque quien diga incluso creer en algo superior pero no entienda esto, simplemente no cree en nada, ni nada entiende"
Razón,"Si la gente conociera a Dios rehusarían a hablar. Dios existe, Dios es. Si se es consciente que Dios es, ¿para qué actuar? ¿Para qué desear? ¿Para qué quejarse? ¿Para qué hablar? Entiéndase que si Dios es Divino, y todo lo que existe es suyo, no hay razón para cuestionarle, si Dios nos conoce mejor que nosotros mismos. Si Dios conoce todo mejor y es consciente de todo en cada instante, y nada se le escapa de la mente, no hay razón para cuestionarle, ni desconfiar de su voluntad. Pobre pobre el que no conozca a Dios, porque quien diga incluso creer en algo superior pero no entienda esto, simplemente no cree en nada, ni nada entiende"
Mente,"Si la gente conociera a Dios rehusarían a hablar. Dios existe, Dios es. Si se es consciente que Dios es, ¿para qué actuar? ¿Para qué desear? ¿Para qué quejarse? ¿Para qué hablar? Entiéndase que si Dios es Divino, y todo lo que existe es suyo, no hay razón para cuestionarle, si Dios nos conoce mejor que nosotros mismos. Si Dios conoce todo mejor y es consciente de todo en cada instante, y nada se le escapa de la mente, no hay razón para cuestionarle, ni desconfiar de su voluntad. Pobre pobre el que no conozca a Dios, porque quien diga incluso creer en algo superior pero no entienda esto, simplemente no cree en nada, ni nada entiende"
Hablar,Qué tanto podrá hacer el hombre sin poder hablar ni comunicarse astutamente con sus medios? ¿Qué tanto puede hacer el hombre reduciendo su comportamiento al de un animal? Nada sino lo que Dios manda. El lenguaje es fundamental para la manipulación
Dios,Qué tanto podrá hacer el hombre sin poder hablar ni comunicarse astutamente con sus medios? ¿Qué tanto puede hacer el hombre reduciendo su comportamiento al de un animal? Nada sino lo que Dios manda. El lenguaje es fundamental para la manipulación
Lenguaje,Qué tanto podrá hacer el hombre sin poder hablar ni comunicarse astutamente con sus medios? ¿Qué tanto puede hacer el hombre reduciendo su comportamiento al de un animal? Nada sino lo que Dios manda. El lenguaje es fundamental para la manipulación
Poder,Qué tanto podrá hacer el hombre sin poder hablar ni comunicarse astutamente con sus medios? ¿Qué tanto puede hacer el hombre reduciendo su comportamiento al de un animal? Nada sino lo que Dios manda. El lenguaje es fundamental para la manipulación
Humanos,Qué tanto podrá hacer el hombre sin poder hablar ni comunicarse astutamente con sus medios? ¿Qué tanto puede hacer el hombre reduciendo su comportamiento al de un animal? Nada sino lo que Dios manda. El lenguaje es fundamental para la manipulación
Día,"Poder equivocarse es un fundamento del aprendizaje, pero con uno mismo, no con el mundo. Séase prudente y prefiérase equivocarse consigo mismo hasta el último día de la vida. No hacer es fallar en entender que nadie es imprescindible"
Vida,"Poder equivocarse es un fundamento del aprendizaje, pero con uno mismo, no con el mundo. Séase prudente y prefiérase equivocarse consigo mismo hasta el último día de la vida. No hacer es fallar en entender que nadie es imprescindible"
Mundo,"Poder equivocarse es un fundamento del aprendizaje, pero con uno mismo, no con el mundo. Séase prudente y prefiérase equivocarse consigo mismo hasta el último día de la vida. No hacer es fallar en entender que nadie es imprescindible"
Entendimiento,"Poder equivocarse es un fundamento del aprendizaje, pero con uno mismo, no con el mundo. Séase prudente y prefiérase equivocarse consigo mismo hasta el último día de la vida. No hacer es fallar en entender que nadie es imprescindible"
Poder,"Poder equivocarse es un fundamento del aprendizaje, pero con uno mismo, no con el mundo. Séase prudente y prefiérase equivocarse consigo mismo hasta el último día de la vida. No hacer es fallar en entender que nadie es imprescindible"
Definición,"Hay rasgos y características físicas que son útiles frente a las necesidades naturales o ambientales, otras lo son frente a las necesidades sociales y superficiales. El cabello claro, los ojos claros, la piel clara, la altura y la definición corporal no son características ambientales"
Necesidad,"Hay rasgos y características físicas que son útiles frente a las necesidades naturales o ambientales, otras lo son frente a las necesidades sociales y superficiales. El cabello claro, los ojos claros, la piel clara, la altura y la definición corporal no son características ambientales"
Naturaleza,"En la manera en que los filósofos tratan de explicar el supuesto atractivo del hijo hacia a la madre cuando niño se refleja la inconsciencia del mundo, que les hace sentir que son aberraciones, censurables. No existe el morbo en un niño, ni existe la atracción, existe que no se les enseña a las personas a tratar la superficialidad de las personas desde niños, sino que incluso se les cría en lo superficial. Desde niño les dan cosas exaltadas, comida, entretenimiento, sonidos, música, les hablan ridículamente, entre otras. Entonces, cuando un niño siente sus órganos sensitivos y no se les enseña su virtud y ni se les suprime sus faltas, porque ni los padres conocen su virtud, es ahí que gradualmente entre el niño y la madre crece un comportamiento inapropiado, con la inocencia de ambos hasta que ya se vuelve inaceptable. Eso no es amor o atracción sexual ni de ningún otro tipo. Pero si una persona en su adolescencia recuerda eso y no sabe pensar, nadie le ayuda a pensar, y no lo entiende, se va a sentir aterrado, incómodo, con una aversión al recuerdo y al pensamiento. Cosas similares pueden suceder entre familiares, que se dan desde niños, y que pueden convertirse en algo inadecuado, o convertirse en algo innecesariamente censurable y condenable. Si se entiende la inocencia de estos, se podría también entender la inocencia de los bárbaros y todas sus barbaridades. Nadie tiene que sentir vergüenza, especialmente cuando muchos obran barbaridades que son advertidos, y por ende, son hechos con mayor consciencia. Esto es más censurable y condenable que lo otro que es dado en inocencia. Peor es la sexualidad en la consciencia que la sexualidad en la inocencia. La sexualidad es por su naturaleza material y por su carencia de virtud, censurable"
Materia,"En la manera en que los filósofos tratan de explicar el supuesto atractivo del hijo hacia a la madre cuando niño se refleja la inconsciencia del mundo, que les hace sentir que son aberraciones, censurables. No existe el morbo en un niño, ni existe la atracción, existe que no se les enseña a las personas a tratar la superficialidad de las personas desde niños, sino que incluso se les cría en lo superficial. Desde niño les dan cosas exaltadas, comida, entretenimiento, sonidos, música, les hablan ridículamente, entre otras. Entonces, cuando un niño siente sus órganos sensitivos y no se les enseña su virtud y ni se les suprime sus faltas, porque ni los padres conocen su virtud, es ahí que gradualmente entre el niño y la madre crece un comportamiento inapropiado, con la inocencia de ambos hasta que ya se vuelve inaceptable. Eso no es amor o atracción sexual ni de ningún otro tipo. Pero si una persona en su adolescencia recuerda eso y no sabe pensar, nadie le ayuda a pensar, y no lo entiende, se va a sentir aterrado, incómodo, con una aversión al recuerdo y al pensamiento. Cosas similares pueden suceder entre familiares, que se dan desde niños, y que pueden convertirse en algo inadecuado, o convertirse en algo innecesariamente censurable y condenable. Si se entiende la inocencia de estos, se podría también entender la inocencia de los bárbaros y todas sus barbaridades. Nadie tiene que sentir vergüenza, especialmente cuando muchos obran barbaridades que son advertidos, y por ende, son hechos con mayor consciencia. Esto es más censurable y condenable que lo otro que es dado en inocencia. Peor es la sexualidad en la consciencia que la sexualidad en la inocencia. La sexualidad es por su naturaleza material y por su carencia de virtud, censurable"
